protein	priority	correlation	p_value	index_in_Model	ratio	slope	prot_abun(max_production)	ref_abun(paxdb)	abun_fold	homolougous_gene	metabolic/secretoy	complex/not	Entry	Entry name	Protein names	Length	Mass	Cross-reference (PaxDb)	Subcellular location [CC]	Function [CC]
YOR106W	2	1	0	1284	3.24785166275867	48207.3769764131	1.75730958240013e-08	4.52764882688801e-08	0.388128507662547		Secretory	Vacuolar SNARE complex VAM3-VTI1-VAM7-NYV1	Q12241	VAM3	Syntaxin VAM3 (Vacuolar morphogenesis protein 3)	283	32,498	Q12241;	SUBCELLULAR LOCATION: Vacuole membrane; Single-pass type IV membrane protein.	FUNCTION: Required for vacuolar assembly. Provides the t-SNARE function in a late step of the vacuolar assembly. Required for homotypic vacuole membrane fusion, autophagy and fusion of biosynthetic transport vesicles with the vacuole. Required for the delivery of alpha-factor receptor-ligand complexes to the vacuole.
YOR115C	3	1	0	1285	2.53893999490251	908.280437848791	1.07634060970857e-06	6.88240910471983e-08	15.6390094417729		Secretory	TRAPPI protein complex	Q99394	TRS33	Trafficking protein particle complex subunit 33 (TRAPP subunit 33) (Transport protein particle 33 kDa subunit)	268	30,749	Q99394;	SUBCELLULAR LOCATION: Golgi apparatus, cis-Golgi network. Endoplasmic reticulum. Preautophagosomal structure.	FUNCTION: Component of the TRAPP I, TRAPP II and TRAPP III complexes which act as guanine nucleotide exchange factors (GEF) for YPT1. TRAPP I plays a key role in the late stages of endoplasmic reticulum to Golgi traffic. TRAPP II plays a role in intra-Golgi transport. TRAPP III plays a role in autophagosome formation. Required for sporulation. Has a role late in meiosis following DNA replication. {ECO:0000269|PubMed:11239471, ECO:0000269|PubMed:20375281, ECO:0000269|PubMed:20972447}.
YOR164C	-0.5	-1	0	1286	0.400572838181009	-128021.911531852	3.11719408251868e-09	7.81091214110067e-07	0.00399081954348986		Secretory	GET4-GET5 transmembrane domain recognition complex	Q12125	GET4	Golgi to ER traffic protein 4 (Guided entry of tail-anchored proteins 4)	312	36,280	Q12125;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:14562095}.	FUNCTION: May play a role in insertion of tail-anchored proteins into the endoplasmic reticulum membrane. {ECO:0000269|PubMed:19325107}.
YOR254C	-0.5	-1	0	1287	0.680462089049156	-1527.07071382098	8.22343427434449e-07	2.26861051156968e-06	0.36248770921257		Secretory	SEC62-SEC63 complex	P14906	SEC63	Protein translocation protein SEC63 (Protein NPL1) (Sec62/63 complex 73 kDa subunit)	663	75,345	P14906;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Multi-pass membrane protein. Nucleus membrane; Multi-pass membrane protein. Nucleus inner membrane; Multi-pass membrane protein.	FUNCTION: Acts as component of the Sec62/63 complex which is involved in SRP-independent post-translational translocation across the endoplasmic reticulum (ER) and functions together with the Sec61 complex and KAR2 in a channel-forming translocon complex. A cycle of assembly and disassembly of Sec62/63 complex from SEC61 may govern the activity of the translocon. SEC63 may affect SEC1-polypeptide interactions by increasing the affinity of targeting pathways for SEC61 and/or by modifying SEC61 to allow more efficient polypeptide interaction. May also be involved in SRP-dependent cotranslational translocation. Is essential for cell growth and for germination. {ECO:0000269|PubMed:11226176}.
YPL010W	0	0.532142857142857	0.0437916986710857	1288	1.36168586610919	997.335072546228	2.0071162069152e-06	7.70561798233583e-07	2.60474398226886		Secretory	COPI vesicle coat complex	P53600	RET3	Coatomer subunit zeta (Zeta-coat protein) (Zeta-COP)	189	21,688	P53600;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Golgi apparatus membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Cytoplasmic vesicle, COPI-coated vesicle membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Note=The coatomer is cytoplasmic or polymerized on the cytoplasmic side of the Golgi, as well as on the vesicles/buds originating from it. {ECO:0000250}.	FUNCTION: The coatomer is a cytosolic protein complex that binds to dilysine motifs and reversibly associates with Golgi non-clathrin-coated vesicles, which further mediate biosynthetic protein transport from the ER, via the Golgi up to the trans Golgi network. Coatomer complex is required for budding from Golgi membranes, and is essential for the retrograde Golgi-to-ER transport of dilysine-tagged proteins (PubMed:9058184). The zeta subunit may be involved in regulating the coat assembly and, hence, the rate of biosynthetic protein transport due to its association-dissociation properties with the coatomer complex (PubMed:9058184). {ECO:0000269|PubMed:9058184}.
YPL050C	3	1	0	1289	6.28407358636552	41.9290160694675	1.67847725065139e-05	4.87224789193657e-07	34.4497506670221		Secretory	alpha-1,6-mannosyltransferase complex, M-Pol I variant	P39107	MNN9	Mannan polymerase complexes subunit MNN9 (M-pol I subunit MNN9) (M-Pol II subunit MNN9)	395	45,955	P39107;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:11095735}; Single-pass type II membrane protein {ECO:0000305|PubMed:9434768}. Golgi apparatus membrane {ECO:0000269|PubMed:9434768}; Single-pass type II membrane protein {ECO:0000305|PubMed:9434768}. Note=Cis-Golgi (PubMed:9430634). Recycles between endoplasmic reticulum and Golgi (PubMed:11095735). {ECO:0000269|PubMed:11095735, ECO:0000269|PubMed:9430634}.	FUNCTION: The M-Pol I and M-Pol II complexes possess alpha-1,6-mannosyltransferase activity and are probably involved in the elongation of the mannan backbone of N-linked glycans on cell wall and periplasmic proteins. May also provide alpha-1,2-mannosyltransferase activity to the M-Pol I complex. {ECO:0000269|PubMed:12235155}.
YPL085W	4	1	0	1290	2.53893999490251	310.384012551652	3.14970836359637e-06	5.26470793824187e-07	5.98268394095988		Secretory		P48415	SEC16	COPII coat assembly protein SEC16 (Protein transport protein SEC16)	2195	241,696	P48415;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:12235121, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:7593161}; Peripheral membrane protein {ECO:0000269|PubMed:12235121, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:7593161}; Cytoplasmic side {ECO:0000269|PubMed:12235121, ECO:0000269|PubMed:14562095, ECO:0000269|PubMed:7593161}. Note=On the endoplasmic reticulum and on vesicles which bud from it.	FUNCTION: Involved in the initiation of assembly of the COPII coat required for the formation of transport vesicles from the endoplasmic reticulum (ER) and the selection of cargo molecules. Also involved in autophagy. {ECO:0000269|PubMed:10712514, ECO:0000269|PubMed:11694599, ECO:0000269|PubMed:12235121, ECO:0000269|PubMed:2188733, ECO:0000269|PubMed:7593161, ECO:0000269|PubMed:7593162, ECO:0000269|PubMed:9023343, ECO:0000269|PubMed:9325247, ECO:0000269|PubMed:9880808}.
YPL094C	-0.5	-1	0	1291	0.680462089049156	-1527.07071382098	8.22343427434449e-07	1.81871728775628e-06	0.452155721491468		Secretory	SEC62-SEC63 complex	P21825	SEC62	Translocation protein SEC62 (Sec62/63 complex 30 kDa subunit)	274	31,347	P21825;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane; Multi-pass membrane protein.	FUNCTION: Acts as component of the Sec62/63 complex which is involved in SRP-independent post-translational translocation across the endoplasmic reticulum (ER) and functions together with the Sec61 complex and KAR2 in a channel-forming translocon complex. In an initial step, the signal sequence seems to bind simultaneously to SEC61 and SEC62. SEC62 and SEC63 are required for interactions between SEC61 and translocating polypeptides. SEC62 may affect SEC1-polypeptide interactions by increasing the affinity of targeting pathways for SEC61 and/or by modifying SEC61 to allow more efficient polypeptide interaction. A cycle of assembly and disassembly of Sec62/63 complex from SEC61 may govern the activity of the translocon. SEC62 is essential for cell growth.
YPL096W	3	1	0	1292	3.17721261690527	886.483606151925	9.64296445533226e-07	4.16390536933676e-07	2.31584620686714		Secretory	Peptide:N-glycanase-Rad23 complex	Q02890	PNG1	Peptide-N(4)-(N-acetyl-beta-glucosaminyl)asparagine amidase (PNGase) (EC 3.5.1.52) (Peptide:N-glycanase 1) (yPNG1)	363	42,485	Q02890;	SUBCELLULAR LOCATION: Cytoplasm. Nucleus.	FUNCTION: Specifically deglycosylates the denatured form of N-linked glycoproteins in the cytoplasm and assists their proteasome-mediated degradation. Cleaves the beta-aspartyl-glucosamine (GlcNAc) of the glycan and the amide side chain of Asn, converting Asn to Asp. Prefers proteins containing high-mannose over those bearing complex type oligosaccharides. Can recognize misfolded proteins in the endoplasmic reticulum that are exported to the cytosol to be destroyed and deglycosylate them, while it has no activity toward native proteins. Deglycosylation is a prerequisite for subsequent proteasome-mediated degradation of some, but not all, misfolded glycoproteins. Involved in the formation of free oligosaccharide in cytosol. {ECO:0000269|PubMed:10831608, ECO:0000269|PubMed:12606569, ECO:0000269|PubMed:12723970, ECO:0000269|PubMed:14726951, ECO:0000269|PubMed:15670854, ECO:0000269|PubMed:16401726}.
YPL195W	2	1	0	1293	3.24785166275867	48207.3769764131	1.75730958240013e-08	1.22524112017265e-06	0.0143425612597176		Secretory	Adapter complex AP-3	Q08951	APL5	AP-3 complex subunit delta (Adaptor-related protein complex 3 subunit delta) (Delta-adaptin 3) (Delta-adaptin)	932	106,924	Q08951;	SUBCELLULAR LOCATION: Golgi apparatus {ECO:0000269|PubMed:10559961, ECO:0000269|PubMed:14562095}. Cytoplasmic vesicle, clathrin-coated vesicle membrane {ECO:0000269|PubMed:10559961}; Peripheral membrane protein {ECO:0000305|PubMed:10559961}; Cytoplasmic side {ECO:0000305|PubMed:10559961}. Note=Component of the coat surrounding the cytoplasmic face of coated vesicles located at the Golgi complex. {ECO:0000269|PubMed:10559961}.	FUNCTION: Part of the AP-3 complex, an adaptor-related complex which is not clathrin-associated. The complex is associated with the Golgi region as well as more peripheral structures. It facilitates the budding of vesicles from the Golgi membrane and may be directly involved in trafficking to the vacuole. Required for the transport via the ALP pathway, which directs the transport of the cargo proteins PHO8 and VAM3 to the vacuole. {ECO:0000269|PubMed:10559961, ECO:0000269|PubMed:9250663, ECO:0000269|PubMed:9335339}.
YPL210C	3	1	0	1294	3.29964336602846	69.8251140767462	1.21927267482766e-05	1.7038509327401e-06	7.15598208387194		Secretory	Signal recognition particle	P38688	SRP72	Signal recognition particle subunit SRP72 (Signal recognition particle 72 kDa protein homolog)	640	73,541	P38688;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Endoplasmic reticulum membrane. Nucleus. Note=Transiently localizes to the nucleolus during biogenesis of the SRP. The SRP-RNC complex is bound to the endoplasmic reticulum membrane due to the interaction of the SRP with the membrane SRP-receptor (SRP101-SRP102).	FUNCTION: Signal-recognition-particle (SRP) assembly has a crucial role in targeting secretory proteins to the rough endoplasmic reticulum (ER) membrane. SRP is required for the cotranslational protein translocation for ER import and preferentially recognizes strongly hydrophobic signal sequences. It is involved in targeting the nascent chain-ribosome (RNC) complex to the ER and is proposed to participate in the arrest of nascent chain elongation during membrane targeting. SRP72 binds the 7S RNA only in presence of SRP68. {ECO:0000269|PubMed:10921896, ECO:0000269|PubMed:7925282}.
YPL218W	3	1	0	1295	2.17141020416443	434.425994794383	2.52737735918693e-06	5.67631237704988e-07	4.45249871977707		Secretory	COPII vesicle coat complex	P20606	SAR1	Small COPII coat GTPase SAR1 (EC 3.6.5.-) (GTP-binding protein SAR1) (Secretion-associated RAS-related protein 1)	190	21,451	P20606;	SUBCELLULAR LOCATION: Cytoplasmic vesicle, COPII-coated vesicle membrane; Peripheral membrane protein; Cytoplasmic side. Endoplasmic reticulum membrane; Peripheral membrane protein; Cytoplasmic side. Golgi apparatus membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}; Cytoplasmic side {ECO:0000305}. Note=Membrane association requires the presence of the SEC12 exchange factor.	FUNCTION: Small GTPase component of the coat protein complex II (COPII) which promotes the formation of transport vesicles from the endoplasmic reticulum (ER). The coat has two main functions, the physical deformation of the endoplasmic reticulum membrane into vesicles and the selection of cargo molecules. SAR1 controls the coat assembly in a stepwise manner. Activated SAR1-GTP by SEC12 binds to membranes first and recruits the SEC23/24 complex. These SEC23/24-SAR1 prebudding intermediates are then collected by the SEC13/31 complex as subunits polymerize to form coated transport vesicles. Conversion to SAR1-GDP triggers coat release and recycles COPII subunits. {ECO:0000269|PubMed:10720463, ECO:0000269|PubMed:11389436, ECO:0000269|PubMed:12912905, ECO:0000269|PubMed:14627716, ECO:0000269|PubMed:15665868, ECO:0000269|PubMed:1907973, ECO:0000269|PubMed:1907974, ECO:0000269|PubMed:2512296, ECO:0000269|PubMed:8106544, ECO:0000269|PubMed:8530490, ECO:0000269|PubMed:8548805, ECO:0000269|PubMed:9023343, ECO:0000269|PubMed:9428766, ECO:0000269|PubMed:9756629}.
YPL243W	3	1	0	1296	3.29964336602846	69.8251140767462	1.21927267482766e-05	1.2731021014294e-06	9.5771790295429		Secretory	Signal recognition particle	P38687	SRP68	Signal recognition particle subunit SRP68 (Signal recognition particle 68 kDa protein homolog)	599	69,006	P38687;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus {ECO:0000269|PubMed:11352936}.	FUNCTION: Signal-recognition-particle (SRP) assembly has a crucial role in targeting secretory proteins to the rough endoplasmic reticulum (ER) membrane. SRP is required for the cotranslational protein translocation for ER import and preferentially recognizes strongly hydrophobic signal sequences. It is involved in targeting the nascent chain-ribosome (RNC) complex to the ER and is proposed to participate in the arrest of nascent chain elongation during membrane targeting. SRP68 binds the 7S RNA, SRP72 binds to this complex subsequently.
YPL259C	3	1	0	1297	6.88316498702007	111.05814728237	6.2272966268805e-06	4.16390536933676e-07	14.9554230332386		Secretory	Adaptor complex AP-1	Q00776	APM1	AP-1 complex subunit mu-1-I (Clathrin assembly protein complex 1 mu-1-I medium chain) (Clathrin coat assembly protein AP54) (Clathrin coat-associated protein AP54) (Golgi adaptor AP-1 54 kDa protein) (HA1 54 kDa subunit) (Mu(1)-adaptin) (Mu1-I-adaptin)	475	53,874	Q00776;	SUBCELLULAR LOCATION: Cytoplasmic vesicle. Cytoplasmic vesicle, clathrin-coated vesicle membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Membrane, clathrin-coated pit {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}.	FUNCTION: Component of the adaptor complexes which link clathrin to receptors in coated vesicles. Clathrin-associated protein complexes are believed to interact with the cytoplasmic tails of membrane proteins, leading to their selection and concentration. The AP-1 complex interacts directly with clathrin. AP57 is probably a subunit of the Golgi membrane adaptor. {ECO:0000269|PubMed:10564262}.
YPR029C	3	1	0	1298	6.88316498702007	111.05814728237	6.2272966268805e-06	4.2500551355989e-07	14.6522725663487		Secretory	Adaptor complex AP-1R	Q12028	APL4	AP-1 complex subunit gamma-1 (Clathrin assembly protein complex 1 gamma large chain) (Clathrin assembly protein large gamma chain) (Gamma-adaptin)	832	93,624	Q12028;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Golgi apparatus membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Cytoplasmic vesicle, clathrin-coated vesicle membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Note=The coatomer is cytoplasmic or polymerized on the cytoplasmic side of the Golgi, as well as on the vesicles/buds originating from it. {ECO:0000250}.	FUNCTION: Adaptins are components of the adapter complexes which link clathrin to receptors in coated vesicles (PubMed:10564262). Clathrin-associated protein complexes are believed to interact with the cytoplasmic tails of membrane proteins, leading to their selection and concentration (PubMed:10564262). The AP-1 complex interacts directly with clathrin (PubMed:10564262). Component of the AP-1-related (AP-1R) complex, an adapter protein complex that mediates sorting of cargo SNARE SNC1 (PubMed:26658609). In contrast to the APM1-containing AP-1 complex, AP-1R is incapable of sorting CHS3 (PubMed:26658609). {ECO:0000269|PubMed:10564262, ECO:0000269|PubMed:26658609}.
YPR037C	4	1	0	1299	5.56302856891092	126.806624310282	5.69128520876636e-06	4.75738153692038e-07	11.9630623791644		Secretory		Q12284	ERV2	FAD-linked sulfhydryl oxidase ERV2 (EC 1.8.3.2)	196	22,141	Q12284;	SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:11313344, ECO:0000269|PubMed:11584268}; Single-pass type III membrane protein {ECO:0000269|PubMed:11313344, ECO:0000269|PubMed:11584268}; Lumenal side {ECO:0000269|PubMed:11313344, ECO:0000269|PubMed:11584268}.	FUNCTION: FAD-dependent sulfhydryl oxidase that catalyzes disulfide bond formation in the endoplasmic reticulum lumen in parallel to ERO1. {ECO:0000255|PROSITE-ProRule:PRU00654, ECO:0000269|PubMed:11313344, ECO:0000269|PubMed:11584268}.
YPR055W	-0.5	-0.996428571428571	0	1300	0.498920218004323	-7189.28634489417	8.34696949885068e-08	1.53155140021582e-07	0.545000938112457		Secretory	Exocyst	P32855	SEC8	Exocyst complex component SEC8	1065	122,225	P32855;	SUBCELLULAR LOCATION: Cytoplasm. Cell membrane; Peripheral membrane protein. Note=75% cytoplasmic. 25% associated with the cell membrane.	FUNCTION: Component of the exocyst complex involved in the docking of exocytic vesicles with fusion sites on the plasma membrane.
YPR088C	3	1	0	1301	3.29964336602846	69.8251140767462	1.21927267482766e-05	2.99609742667219e-07	40.6953613715401		Secretory	Signal recognition particle	P20424	SRP54	Signal recognition particle subunit SRP54 (Signal recognition particle 54 kDa protein homolog)	541	59,624	P20424;	SUBCELLULAR LOCATION: Cytoplasm.	FUNCTION: Signal-recognition-particle (SRP) assembly has a crucial role in targeting secretory proteins to the rough endoplasmic reticulum (ER) membrane. SRP is required for the cotranslational protein translocation for ER import and preferentially recognizes strongly hydrophobic signal sequences. It is involved in targeting the nascent chain-ribosome (RNC) complex to the ER and is proposed to participate in the arrest of nascent chain elongation during membrane targeting. SRP54 binds to the signal sequence of presecretory protein when they emerge from the ribosomes. SRP54 interacts with the scR1 RNA and mediates the association of the resulting SRP-RNC complex with the signal recognition particle receptor (SR) via its alpha subunit SRP101. Both, SRP54 and SRP101, are locked in their GTP bound forms in the SRP-RNC-SR complex, which dissociates upon transferring the signal sequence to the protein-conducting channel (translocon). After signal sequence transfer, SRP54 and SRP101 act as reciprocal GTPAse-activating proteins (GAPs), thereby resolving their association. {ECO:0000269|PubMed:10676815, ECO:0000269|PubMed:8805251}.
YPR173C	2	1	0	1302	3.25222867708396	48296.4828892519	1.75316013124211e-08	1.06251378389972e-06	0.0165001165896175		Secretory		P52917	VPS4	Vacuolar protein sorting-associated protein 4 (DOA4-independent degradation protein 6) (Protein END13) (Vacuolar protein-targeting protein 10)	437	48,172	P52917;	SUBCELLULAR LOCATION: Endosome membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}.	FUNCTION: Involved in the transport of biosynthetic membrane proteins from the prevacuolar/endosomal compartment to the vacuole. Required for multivesicular body (MVB) protein sorting. Catalyzes the ATP-dependent dissociation of class E VPS proteins from endosomal membranes, such as the disassembly of the ESCRT-III complex. {ECO:0000269|PubMed:11329380, ECO:0000269|PubMed:9155008, ECO:0000269|PubMed:9606181}.
YPR181C	3	1	0	1303	2.17141020416443	434.425994794383	2.52737735918693e-06	1.11994696140782e-06	2.25669379557932		Secretory	COPII vesicle coat complex	P15303	SEC23	Protein transport protein SEC23	768	85,385	P15303;	SUBCELLULAR LOCATION: Cytoplasmic vesicle, COPII-coated vesicle membrane {ECO:0000269|PubMed:10720463, ECO:0000269|PubMed:11086000, ECO:0000269|PubMed:12235121, ECO:0000269|PubMed:8548805, ECO:0000269|PubMed:9568718}; Peripheral membrane protein {ECO:0000269|PubMed:11086000, ECO:0000269|PubMed:8548805}; Cytoplasmic side {ECO:0000269|PubMed:8548805}. Cytoplasm {ECO:0000269|PubMed:8548805}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:8548805}; Peripheral membrane protein; Cytoplasmic side. Golgi apparatus membrane {ECO:0000305}; Peripheral membrane protein {ECO:0000305}; Cytoplasmic side {ECO:0000305}.	FUNCTION: Component of the coat protein complex II (COPII) which promotes the formation of transport vesicles from the endoplasmic reticulum (ER). The coat has two main functions, the physical deformation of the endoplasmic reticulum membrane into vesicles and the selection of cargo molecules. SEC23 interacts with BET3 in order to target TRAPPI complex to COPII involved in internalisation of plasma membrane proteins like the maltose transporter. {ECO:0000269|PubMed:10198022, ECO:0000269|PubMed:10720463, ECO:0000269|PubMed:11086000, ECO:0000269|PubMed:12941276, ECO:0000269|PubMed:14627716, ECO:0000269|PubMed:1498369, ECO:0000269|PubMed:16269340, ECO:0000269|PubMed:17287728, ECO:0000269|PubMed:2188733, ECO:0000269|PubMed:2670558, ECO:0000269|PubMed:3049622, ECO:0000269|PubMed:3293799, ECO:0000269|PubMed:6996832, ECO:0000269|PubMed:7026045, ECO:0000269|PubMed:7925484, ECO:0000269|PubMed:8451644, ECO:0000269|PubMed:8548805, ECO:0000269|PubMed:8909535, ECO:0000269|PubMed:9023343, ECO:0000269|PubMed:9427388, ECO:0000269|PubMed:9428766, ECO:0000269|PubMed:9624457}.
YBL041W	-0.5	-1	0	1307	0.675900945100072	-69.4482068710236	1.68053308810661e-05	1.24438551267535e-07	135.049232813196		metabolic	26S Proteasome complex	P23724	PRE7	Proteasome subunit beta type-6 (Multicatalytic endopeptidase complex subunit C5) (Proteasome component C5)	241	26,871	P23724;	SUBCELLULAR LOCATION: Cytoplasm. Nucleus.	FUNCTION: Non-catalytic component of the proteasome which degrades poly-ubiquitinated proteins in the cytoplasm and in the nucleus. It is essential for the regulated turnover of proteins and for the removal of misfolded proteins. The proteasome is a multicatalytic proteinase complex that is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH. It has an ATP-dependent proteolytic activity.
YBR082C	-0.5	-1	0	1313	0.675900945100072	-69.4482068710236	1.68053308810661e-05	1.1524924286624e-05	1.45817277954447	YDR059C	metabolic		P15731	UBC4	Ubiquitin-conjugating enzyme E2 4 (EC 2.3.2.23) (E2 ubiquitin-conjugating enzyme 4) (Ubiquitin carrier protein 4) (Ubiquitin-protein ligase 4)	148	16,456	P15731;	NaN	FUNCTION: Catalyzes the covalent attachment of ubiquitin to other proteins. Mediates the selective degradation of short-lived and abnormal proteins. Mediates ubiquitination of PEX5. {ECO:0000255|PROSITE-ProRule:PRU00388, ECO:0000269|PubMed:17550898}.
YDL007W	-0.5	-1	0	1327	0.675900945100072	-69.4482068710236	1.68053308810661e-05	2.74722032413712e-07	61.1721263613778		metabolic		P40327	RPT2	26S proteasome regulatory subunit 4 homolog (Tat-binding homolog 5)	437	48,828	P40327;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}. Nucleus {ECO:0000305}.	FUNCTION: The 26S proteasome is involved in the ATP-dependent degradation of ubiquitinated proteins. The regulatory (or ATPase) complex confers ATP dependency and substrate specificity to the 26S complex (By similarity). Has ATPase activity. {ECO:0000250}.
YDL097C	-0.5	-1	0	1335	0.675900945100072	-69.4482068710236	1.68053308810661e-05	3.51299602424503e-06	4.78376029038567		metabolic		Q12377	RPN6	26S proteasome regulatory subunit RPN6 (Proteasome non-ATPase subunit 4)	434	49,774	Q12377;	NaN	FUNCTION: Component of the lid subcomplex of the 26S proteasome, a multiprotein complex involved in the ATP-dependent degradation of ubiquitinated proteins. In the complex, RPN6 is required for proteasome assembly. {ECO:0000269|PubMed:12486135, ECO:0000269|PubMed:15611133, ECO:0000269|PubMed:9426256}.
YDL147W	-0.5	-1	0	1339	0.675900945100072	-69.4482068710236	1.68053308810661e-05	2.67064275412633e-06	6.2926165826937		metabolic		Q12250	RPN5	26S proteasome regulatory subunit RPN5 (Proteasome non-ATPase subunit 5)	445	51,768	Q12250;	NaN	FUNCTION: Acts as a regulatory subunit of the 26S proteasome which is involved in the ATP-dependent degradation of ubiquitinated proteins. {ECO:0000269|PubMed:9426256}.
YDR363W-A	-0.5	-1	0	1355	0.675900945100072	-69.4482068710236	1.68053308810661e-05	1.14866355016186e-06	14.6303335547629		metabolic	26S Proteasome complex	O94742	SEM1	26S proteasome complex subunit SEM1	89	10,386	O94742;	NaN	FUNCTION: Versatile protein that might stabilize multiple protein complexes involved in diverse pathways. Subunit of the 26S proteasome which plays a role in ubiquitin-dependent proteolysis. Associates also with the TREX-2 complex that is required for transcription-coupled mRNA export, and the COP9 signalosome, which is involved in deneddylation. {ECO:0000269|PubMed:15117943, ECO:0000269|PubMed:19289793}.
YDR394W	-0.5	-1	0	1358	0.675900945100072	-69.4482068710236	1.68053308810661e-05	4.30748831310699e-07	39.0142228127009		metabolic		P33298	RPT3	26S proteasome regulatory subunit 6B homolog (Protein YNT1) (Tat-binding homolog 2)	428	47,894	P33298;	SUBCELLULAR LOCATION: Cytoplasm {ECO:0000305}. Nucleus {ECO:0000305}.	FUNCTION: The 26S proteasome is involved in the ATP-dependent degradation of ubiquitinated proteins. The regulatory (or ATPase) complex confers ATP dependency and substrate specificity to the 26S complex (By similarity). {ECO:0000250}.
YDR427W	-0.5	-1	0	1361	0.675900945100072	-69.4482068710236	1.68053308810661e-05	2.23989392281563e-06	7.50273515628864		metabolic		Q04062	RPN9	26S proteasome regulatory subunit RPN9 (Proteasome non-ATPase subunit 7)	393	45,782	Q04062;	NaN	FUNCTION: Acts as a regulatory subunit of the 26S proteasome which is involved in the ATP-dependent degradation of ubiquitinated proteins. {ECO:0000269|PubMed:9714768}.
YER012W	-0.5	-1	0	1373	0.675900945100072	-69.4482068710236	1.68053308810661e-05	1.86657826901303e-06	9.00328218754637		metabolic	26S Proteasome complex	P22141	PRE1	Proteasome subunit beta type-4 (Macropain subunit C11) (Multicatalytic endopeptidase complex subunit C11) (Proteasome component C11) (Proteinase YSCE subunit 11)	198	22,517	P22141;	SUBCELLULAR LOCATION: Cytoplasm. Nucleus.	FUNCTION: Non-catalytic component of the proteasome which degrades poly-ubiquitinated proteins in the cytoplasm and in the nucleus. It is essential for the regulated turnover of proteins and for the removal of misfolded proteins. The proteasome is a multicatalytic proteinase complex that is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH. It has an ATP-dependent proteolytic activity. This subunit has a chymotrypsin-like activity.
YER021W	-0.5	-1	0	1374	0.675900945100072	-69.4482068710236	1.68053308810661e-05	1.47411822270773e-06	11.4002599128022		metabolic		P40016	RPN3	26S proteasome regulatory subunit RPN3	523	60,393	P40016;	NaN	FUNCTION: Acts as a regulatory subunit of the 26S proteasome which is involved in the ATP-dependent degradation of ubiquitinated proteins.
YER094C	-0.5	-1	0	1378	0.675900945100072	-69.4482068710236	1.68053308810661e-05	5.52315723702829e-07	30.4270368556593		metabolic	26S Proteasome complex	P25451	PUP3	Proteasome subunit beta type-3 (Macropain subunit PUP3) (Multicatalytic endopeptidase complex subunit PUP3) (Proteasome component PUP3)	205	22,605	P25451;	SUBCELLULAR LOCATION: Cytoplasm. Nucleus.	FUNCTION: Non-catalytic component of the proteasome which degrades poly-ubiquitinated proteins in the cytoplasm and in the nucleus. It is essential for the regulated turnover of proteins and for the removal of misfolded proteins. The proteasome is a multicatalytic proteinase complex that is characterized by its ability to cleave peptides with Arg, Phe, Tyr, Leu, and Glu adjacent to the leaving group at neutral or slightly basic pH. It has an ATP-dependent proteolytic activity. This subunit may participate in the trypsin-like activity of the enzyme complex.
